Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,Volatility,ROI,Sharpe Ratio,ticker,Complaint_Count
2024-03-26 00:00:00-04:00,423.2321484171748,423.6100302538261,418.9959692122293,419.2942810058594,16725600,0.0,0.0,-0.0028614842893786,0.0138168954863201,-0.0028614842893786,0.1303764594105567,MSFT,0.0
2024-03-27 00:00:00-04:00,422.0687243304564,422.0786781731288,416.6690681514724,419.0755310058594,16705000,0.0,0.0,-0.0005217099538663,0.0138242551051263,-0.0005217099538663,0.1262899555225494,MSFT,0.0
2024-03-28 00:00:00-04:00,418.60812574882544,419.5130453021147,416.7784093054012,418.3694763183594,21871200,0.0,0.0,-0.0016847910108359,0.0135074160351595,-0.0016847910108359,0.0692680253697839,MSFT,0.0
2024-04-01 00:00:00-04:00,421.581436276879,425.49942622936265,419.8610907281335,422.1979675292969,16316000,0.0,0.0,0.0091509811964012,0.0136116906575058,0.0091509811964012,0.085834689511192,MSFT,0.0
2024-04-02 00:00:00-04:00,417.7628932544429,420.0202305236952,415.5055863322716,419.0854797363281,17912000,0.0,0.0,-0.0073721051079024,0.0137359740580019,-0.0073721051079024,0.0633041714848526,MSFT,0.0
2024-04-03 00:00:00-04:00,417.3850345151922,420.8953116547113,416.7485955445773,418.10101318359375,16502300,0.0,0.0,-0.0023490829444956,0.0117685639371989,-0.0023490829444956,0.1895463444883103,MSFT,0.0
2024-04-04 00:00:00-04:00,422.6156116621058,426.2750749166042,415.2370834893159,415.54534912109375,19370900,0.0,0.0,-0.0061125517085933,0.0118917539821572,-0.0061125517085933,0.1677298124348026,MSFT,0.0
2024-04-05 00:00:00-04:00,417.6634738959058,424.1271593253038,415.9829132564958,423.1426696777344,16544300,0.0,0.0,0.0182827712371451,0.0119443542104894,0.0182827712371451,0.1701280643287544,MSFT,0.0
2024-04-08 00:00:00-04:00,422.7946415969465,424.89283872354207,420.9350635621418,422.2178649902344,14272400,0.0,0.0,-0.0021855623499381,0.0117946833867005,-0.0021855623499381,0.1932767298686874,MSFT,0.0
2024-04-09 00:00:00-04:00,424.0575472460745,425.350272205694,419.2644685669768,423.8984375,12512300,0.0,0.0,0.0039803443888015,0.0117000792147271,0.0039803443888015,0.229733473695728,MSFT,0.0
2024-04-10 00:00:00-04:00,419.83129534027074,421.661011916909,417.3552162776753,420.8953247070313,16216600,0.0,0.0,-0.0070845101734272,0.0104326335966389,-0.0070845101734272,0.0962083276853196,MSFT,0.0
2024-04-11 00:00:00-04:00,423.4410178927454,426.9711724620608,420.0003265188493,425.5392150878906,17966400,0.0,0.0,0.0110333617606508,0.0106620616834374,0.0110333617606508,0.1479115142666291,MSFT,0.0
2024-04-12 00:00:00-04:00,421.68088994748047,422.804581678046,417.4248028205327,419.54290771484375,19232100,0.0,0.0,-0.0140910805877394,0.0097641769019046,-0.0140910805877394,-0.0354862323909241,MSFT,0.0
2024-04-15 00:00:00-04:00,424.2166884803318,424.4354606040379,411.1202529350419,411.3291015625,20273500,0.0,0.0,-0.0195779883327846,0.0096440992814548,-0.0195779883327846,-0.0301361663156936,MSFT,0.0
2024-04-16 00:00:00-04:00,412.2538399328981,416.0624286957439,411.4185365831452,412.2637634277344,16765600,0.0,0.0,0.0022722969556103,0.0096456170728524,0.0022722969556103,-0.0295557754350626,MSFT,0.0
2024-04-17 00:00:00-04:00,414.9188406847397,416.5397387944749,408.0374890994589,409.5390625,15855500,0.0,0.0,-0.0066091205908568,0.0094382452611933,-0.0066091205908568,-0.1171372414836234,MSFT,0.0
2024-04-18 00:00:00-04:00,408.3358663111444,409.5888365595163,401.6931939204708,402.0113830566406,21029900,0.0,0.0,-0.0183808582199881,0.0098671806983939,-0.0183808582199881,-0.2511209018053495,MSFT,0.0
2024-04-19 00:00:00-04:00,401.7727393911344,403.21465058171344,395.5477034290788,396.8901672363281,30276500,0.0,0.0,-0.0127389821187997,0.0096810278574628,-0.0127389821187997,-0.3720263639394167,MSFT,0.0
2024-04-22 00:00:00-04:00,397.84482119315845,400.59936518960666,393.5390253737502,398.7199096679688,20286900,0.0,0.0,0.0046101984445261,0.009845531395374,0.0046101984445261,-0.3349461263987616,MSFT,0.0
2024-04-23 00:00:00-04:00,401.98155601580095,405.9194538806366,400.8081557996997,405.29296875,15734500,0.0,0.0,0.016485404723092,0.0104604884851206,0.016485404723092,-0.1709024809560166,MSFT,0.0
2024-04-24 00:00:00-04:00,407.2718342446254,410.1655800601119,404.507366990032,406.7746276855469,15065300,0.0,0.0,0.0036557726133681,0.0105265816977967,0.0036557726133681,-0.1388732478357719,MSFT,0.0
2024-04-25 00:00:00-04:00,391.828618752875,397.6558956886126,385.8621397543202,396.8106384277344,40586500,0.0,0.0,-0.0244951100183049,0.0117120720965291,-0.0244951100183049,-0.2271613912786623,MSFT,0.0
2024-04-26 00:00:00-04:00,409.8672802562405,410.6926298157454,403.4930883406951,404.0499572753906,29694700,0.0,0.0,0.0182437620028039,0.0126125669222527,0.0182437620028039,-0.1319400683286387,MSFT,0.0
2024-04-29 00:00:00-04:00,402.98592496673984,404.04995430979096,396.95978376637936,400.002685546875,19582100,0.0,0.0,-0.0100167606892161,0.012475008222944,-0.0100167606892161,-0.2102195035815011,MSFT,0.0
2024-04-30 00:00:00-04:00,399.2469133577175,399.91318350003166,386.995766797828,387.1548461914063,28781400,0.0,0.0,-0.0321193827434018,0.0140932556128995,-0.0321193827434018,-0.2738795082978895,MSFT,0.0
2024-05-01 00:00:00-04:00,390.41655127862543,399.4756712970289,388.12941306101305,392.7335510253906,23562500,0.0,0.0,0.0144094924520878,0.014674039584847,0.0144094924520878,-0.2059368267527893,MSFT,0.0
2024-05-02 00:00:00-04:00,395.4383224931197,397.6956293365983,392.4451293093816,395.6173095703125,17709400,0.0,0.0,0.007342786317575,0.0148324755398529,0.007342786317575,-0.1583793777463457,MSFT,0.0
2024-05-03 00:00:00-04:00,400.03249681413615,404.87528370911673,399.61482996343045,404.3880310058594,17446700,0.0,0.0,0.0221697110398757,0.0151393306255049,0.0221697110398757,-0.1423320032837584,MSFT,0.0
2024-05-06 00:00:00-04:00,406.4762905456884,411.61738905165487,404.0996287748762,411.2295837402344,16996600,0.0,0.0,0.0169182869170425,0.015728488366217,0.0169182869170425,-0.0762704441153344,MSFT,0.0
2024-05-07 00:00:00-04:00,412.3433552432336,412.35330908567454,406.8044667839808,407.0530700683594,20018200,0.0,0.0,-0.0101561605414877,0.0158009279580678,-0.0101561605414877,-0.1206539289672094,MSFT,0.0
2024-05-08 00:00:00-04:00,405.8896141830394,409.92692899899777,404.43774918638377,408.2463684082031,11792300,0.0,0.0,0.002931554697876,0.015786894877355,0.002931554697876,-0.0890384592298648,MSFT,0.0
2024-05-09 00:00:00-04:00,408.2761955244691,410.41417762934384,406.8144070472337,410.0164184570313,14689700,0.0,0.0,0.0043357398517218,0.0155788093384668,0.0043357398517218,-0.1117236788470303,MSFT,0.0
2024-05-10 00:00:00-04:00,410.6329810123348,413.0593515995104,409.4993354204379,412.42291259765625,13402300,0.0,0.0,0.0058692628692309,0.0153840971651096,0.0058692628692309,-0.0482644324546671,MSFT,0.0
2024-05-13 00:00:00-04:00,415.674640662803,416.0127374841173,408.5248078564738,411.4085998535156,15440200,0.0,0.0,-0.0024593995948284,0.0147438808844079,-0.0024593995948284,0.0076930028996838,MSFT,0.0
2024-05-14 00:00:00-04:00,409.7180829864954,415.1575239695539,409.2507076059737,414.2327270507813,15109300,0.0,0.0,0.0068645312671422,0.0148148586980772,0.0068645312671422,0.0231548907056034,MSFT,0.0
2024-05-15 00:00:00-04:00,416.3148147745656,422.2024005985498,415.6871996275787,421.4751586914063,22239500,0.75,0.0,0.0174839677496971,0.0151944863968534,0.0174839677496971,0.1018587144427037,MSFT,0.0
2024-05-16 00:00:00-04:00,420.1999914347788,423.8062853767995,418.7555099005881,419.39306640625,17530100,0.0,0.0,-0.0049400118659918,0.0145502510764243,-0.0049400118659918,0.152556348137323,MSFT,0.0
2024-05-17 00:00:00-04:00,420.93720657305465,421.3157700004708,416.4443044242217,418.6160278320313,15352200,0.0,0.0,-0.0018527692431281,0.0141595847260246,-0.0018527692431281,0.195206559088125,MSFT,0.0
2024-05-20 00:00:00-04:00,418.61604731326383,425.1511614328831,418.396880603077,423.7265930175781,16272100,0.0,0.0,0.0122082405970309,0.0143128227500418,0.0122082405970309,0.2196593903952374,MSFT,0.0
2024-05-21 00:00:00-04:00,425.2108978962463,431.3276217064096,423.2384280618392,427.41253662109375,21453300,0.0,0.0,0.0086988724905512,0.0140340041710896,0.0086988724905512,0.1962817792342407,MSFT,0.0
2024-05-22 00:00:00-04:00,428.4585707536916,430.76977778184096,425.5098071947049,428.8869323730469,18073700,0.0,0.0,0.0034495847117843,0.0140333830605704,0.0034495847117843,0.1955558329419311,MSFT,0.0
2024-05-23 00:00:00-04:00,431.3276350167133,431.9552501295072,423.806286262839,425.3802795410156,17211700,0.0,0.0,-0.0081761708444433,0.0127851403782672,-0.0081761708444433,0.278468344246577,MSFT,0.0
2024-05-24 00:00:00-04:00,425.5695849033528,429.4249003512497,422.8001312181639,428.5283203125,11845800,0.0,0.0,0.0074005329416801,0.0123522853029232,0.0074005329416801,0.2443349829626814,MSFT,0.0
2024-05-28 00:00:00-04:00,428.0003285050737,429.1858170185741,424.9818231442511,428.6877136230469,15718000,0.0,0.0,0.0003719551380656,0.0119883680590991,0.0003719551380656,0.2950802972485537,MSFT,0.0
2024-05-29 00:00:00-04:00,424.0752731477367,429.3053588233618,424.0752731477367,427.5420837402344,15517100,0.0,0.0,-0.0026724112830998,0.0087494062124612,-0.0026724112830998,0.5725965467558117,MSFT,0.0
2024-05-30 00:00:00-04:00,422.6905221136095,422.6905221136095,412.66868439774686,413.0970764160156,28424800,0.0,0.0,-0.0337861648562185,0.0120418772896771,-0.0337861648562185,0.2159212268532855,MSFT,0.0
2024-05-31 00:00:00-04:00,415.16917849985816,415.16917849985816,402.97561715504287,413.5553283691406,47995300,0.0,0.0,0.0011093081488271,0.0119932347167337,0.0011093081488271,0.1908094908184741,MSFT,0.0
2024-06-03 00:00:00-04:00,413.95380136857847,414.85038138867975,407.3688891569256,411.951416015625,17484700,0.0,0.0,-0.0038783501105902,0.0111018118552763,-0.0038783501105902,0.0888161288352669,MSFT,0.0
2024-06-04 00:00:00-04:00,410.8655529993055,414.86035189643934,408.1259843675055,414.4917602539063,14348900,0.0,0.0,0.0061666112544322,0.0105355932364878,0.0061666112544322,0.0425639220162319,MSFT,0.0
2024-06-05 00:00:00-04:00,416.225147717272,422.4713532141504,414.72086576752366,422.4016418457031,16988000,0.0,0.0,0.0190833264983396,0.0110048555267586,0.0190833264983396,0.1735970559775876,MSFT,0.0
2024-06-06 00:00:00-04:00,422.4016232122156,423.6966797940392,418.9846110399524,422.90966796875,14861300,0.0,0.0,0.0012027086846231,0.0110032022113272,0.0012027086846231,0.1657670362872764,MSFT,0.0
2024-06-07 00:00:00-04:00,424.58334054159934,424.6630237069637,421.3954666942958,422.24224853515625,13621700,0.0,0.0,-0.0015781607377277,0.0110116098848649,-0.0015781607377277,0.1387874440475237,MSFT,0.0
2024-06-10 00:00:00-04:00,423.08902037615866,426.4561736654937,422.28209533796144,426.2469787597656,14003000,0.0,0.0,0.0094844375201736,0.0111157980936871,0.0094844375201736,0.1537480178131848,MSFT,0.0
2024-06-11 00:00:00-04:00,423.8660564891145,431.17821034370814,423.6369179932823,431.0387268066406,14551100,0.0,0.0,0.0112417173273986,0.011266551841107,0.0112417173273986,0.2124951629559178,MSFT,0.0
2024-06-12 00:00:00-04:00,433.6687456637979,441.7180831231833,431.6065903189822,439.386962890625,22366200,0.0,0.0,0.0193677170165949,0.0118589769671455,0.0193677170165949,0.2545959120474376,MSFT,0.0
2024-06-13 00:00:00-04:00,439.1777872502892,441.7081611119461,437.7033901966821,439.9049987792969,15960600,0.0,0.0,0.001178996948985,0.0113623040925428,0.001178996948985,0.1939746110395739,MSFT,0.0
2024-06-14 00:00:00-04:00,436.617499816534,441.4590805041377,435.0634196950359,440.8912353515625,13582000,0.0,0.0,0.0022419308146131,0.0112374436852693,0.0022419308146131,0.2280852943676554,MSFT,0.0
2024-06-17 00:00:00-04:00,440.91114611586056,449.2294786395013,439.0482443395612,446.6692199707031,20790000,0.0,0.0,0.0131052381082905,0.0114242873246474,0.0131052381082905,0.2898207935756483,MSFT,0.0
2024-06-18 00:00:00-04:00,448.004154210577,448.4325462425365,443.2024605110735,444.6469421386719,17112500,0.0,0.0,-0.0045274618030852,0.0113509766559489,-0.0045274618030852,0.217973393255374,MSFT,0.0
2024-06-20 00:00:00-04:00,444.6070686361506,444.836207137568,439.5961498064957,444.0093688964844,19877400,0.0,0.0,-0.0014338864878298,0.0112844604909234,-0.0014338864878298,0.1743612777166688,MSFT,0.0
2024-06-21 00:00:00-04:00,445.6829928715978,448.87083631771554,444.8162978396789,448.0738830566406,34486200,0.0,0.0,0.0091541180093968,0.0113954397824646,0.0091541180093968,0.1976930822703241,MSFT,0.0
2024-06-24 00:00:00-04:00,448.0937881703192,451.0326102709675,444.7166630652531,445.9718933105469,15913700,0.0,0.0,-0.0046911677417004,0.0112533337852423,-0.0046911677417004,0.2156738452689709,MSFT,0.0
2024-06-25 00:00:00-04:00,446.5496705631084,449.7076593011684,445.05536045525633,449.2394409179688,16747500,0.0,0.0,0.0073268016582082,0.0112516306800656,0.0073268016582082,0.2153788436798123,MSFT,0.0
2024-06-26 00:00:00-04:00,447.29683770913255,451.8793949107924,446.4899126612236,450.4448547363281,16507000,0.0,0.0,0.0026832323891601,0.011241316702843,0.0026832323891601,0.2258567332506026,MSFT,0.0
2024-06-27 00:00:00-04:00,450.46479123936655,454.4396771126521,450.0563427961558,451.13226318359375,14806300,0.0,0.0,0.0015260657104585,0.0111778994903852,0.0015260657104585,0.2459183784915877,MSFT,0.0
2024-06-28 00:00:00-04:00,451.3514193859445,453.65265464759193,444.7166784906869,445.254638671875,28362300,0.0,0.0,-0.0130286060017985,0.008164558389114,-0.0130286060017985,0.4638008181051664,MSFT,0.0
2024-07-01 00:00:00-04:00,446.9581321622781,455.6350845987226,443.9695118583906,454.9975280761719,17662800,0.0,0.0,0.0218816123586234,0.009076348837375,0.0218816123586234,0.5316393361786934,MSFT,0.0
2024-07-02 00:00:00-04:00,451.48091804269,457.8466634618686,451.3912326802436,457.537841796875,13979800,0.0,0.0,0.0055831374105352,0.0088423800891325,0.0055831374105352,0.5992072715123856,MSFT,0.0
2024-07-03 00:00:00-04:00,456.4519861681576,459.27123797386463,456.143164499039,459.0221862792969,9932800,0.0,0.0,0.003244200472233,0.0088514199148479,0.003244200472233,0.582087163115128,MSFT,0.0
2024-07-05 00:00:00-04:00,457.8665819543775,466.5734498542255,457.2290254263628,465.7864379882813,16000300,0.0,0.0,0.0147362195361699,0.0085391919527473,0.0147362195361699,0.5779168084022731,MSFT,0.0
2024-07-08 00:00:00-04:00,464.7802572139819,465.9259193229851,462.69818870917646,464.471435546875,12962300,0.0,0.0,-0.0028231874828424,0.0086781237511716,-0.0028231874828424,0.5454690307514637,MSFT,0.0
2024-07-09 00:00:00-04:00,465.2285691118471,465.55730397446223,456.26270803688647,457.796875,17207200,0.0,0.0,-0.0143702282552989,0.0095911804538742,-0.0143702282552989,0.4268551087223641,MSFT,0.0
2024-07-10 00:00:00-04:00,459.4704958685422,464.6906097078431,457.1194320404737,464.4814147949219,18196100,0.0,0.0,0.0146015409015665,0.0098083369884958,0.0146015409015665,0.4434900176845363,MSFT,0.0
2024-07-11 00:00:00-04:00,461.223841443574,463.0170015470868,449.8371744602644,452.9752502441406,23111200,0.0,0.0,-0.0247720666194177,0.01161579719336,-0.0247720666194177,0.2194606452495838,MSFT,0.0
2024-07-12 00:00:00-04:00,452.6065993751412,454.6288978616777,448.9405658313793,451.8295593261719,16324300,0.0,0.0,-0.0025292572107443,0.0109606063423292,-0.0025292572107443,0.1326898887116749,MSFT,0.0
2024-07-15 00:00:00-04:00,451.5805064902154,455.52550709970416,449.7176047366433,452.2380065917969,14429400,0.0,0.0,0.0009039852687684,0.0109611424762348,0.0009039852687684,0.1314289139921998,MSFT,0.0
2024-07-16 00:00:00-04:00,452.4970337657807,452.57671692943273,444.96571312523935,447.8148498535156,17175700,0.0,0.0,-0.0097805948943024,0.0112409789248809,-0.0097805948943024,0.0746807526221234,MSFT,0.0
2024-07-17 00:00:00-04:00,440.9111509665439,443.16258799675774,437.5140822304649,441.8376159667969,21778000,0.0,0.0,-0.0133475562247967,0.0112779907860604,-0.0133475562247967,-0.0428405164980277,MSFT,0.0
2024-07-18 00:00:00-04:00,442.6545271848132,442.9633488615893,432.7522291311158,438.6995849609375,20794800,0.0,0.0,-0.0071022269097504,0.0113411051910988,-0.0071022269097504,-0.053953578188159,MSFT,0.0
2024-07-19 00:00:00-04:00,431.4571662650149,439.4666773586476,430.36133271708457,435.4519348144531,20940400,0.0,0.0,-0.0074029022543378,0.0114419664891504,-0.0074029022543378,-0.0795618475947033,MSFT,0.0
2024-07-22 00:00:00-04:00,440.1142253997938,442.9135641692446,437.24514485557467,441.2598571777344,15808800,0.0,0.0,0.013337688729655,0.0116715832902325,0.013337688729655,-0.0600745794760641,MSFT,0.0
2024-07-23 00:00:00-04:00,442.2161890427922,446.6891782136702,441.4192357696415,443.16259765625,13107100,0.0,0.0,0.0043120633965785,0.0116832104237201,0.0043120633965785,-0.0214841547796678,MSFT,0.0
2024-07-24 00:00:00-04:00,438.7793088938385,439.80540070906346,425.9680732960677,427.2731018066406,26805800,0.0,0.0,-0.0358547764040647,0.0139744574425274,-0.0358547764040647,-0.1724634257961141,MSFT,0.0
2024-07-25 00:00:00-04:00,427.1734408135737,428.1696475602488,415.9262885329197,416.8128967285156,29943800,0.0,0.0,-0.024481309574359,0.0147518514982905,-0.024481309574359,-0.2554465724382397,MSFT,0.0
2024-07-26 00:00:00-04:00,416.6136712799373,427.29300876037615,415.6871759053529,423.6568298339844,23583800,0.0,0.0,0.0164196769322289,0.0153950756762422,0.0164196769322289,-0.1964023694884331,MSFT,0.0
2024-07-29 00:00:00-04:00,429.942906663257,430.5107518215564,423.0890295874203,425.111328125,15125800,0.0,0.0,0.0034331992041425,0.0152715770940012,0.0034331992041425,-0.1440937676197864,MSFT,0.0
2024-07-30 00:00:00-04:00,426.097576407964,427.4225180835465,415.77685808571965,421.3157958984375,32687600,0.0,0.0,-0.0089283253008173,0.0142331169578,-0.0089283253008173,-0.262840246098907,MSFT,0.0
2024-07-31 00:00:00-04:00,418.9049304325428,420.1800738322933,410.6463681191167,416.7630920410156,42891400,0.0,0.0,-0.0108059177978681,0.0141395172962213,-0.0108059177978681,-0.3225349655735149,MSFT,0.0
2024-08-01 00:00:00-04:00,419.193834836454,425.8385166435875,411.5230309204709,415.52777099609375,30296400,0.0,0.0,-0.0029640845567013,0.0140268562533556,-0.0029640845567013,-0.3472554995809786,MSFT,0.0
2024-08-02 00:00:00-04:00,410.92534858943577,413.4258374796421,402.806268945802,406.9405212402344,29437900,0.0,0.0,-0.0206658865068734,0.013651061317187,-0.0206658865068734,-0.4864829278585512,MSFT,0.0
