Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-07 00:00:00-04:00,407.08996403891814,408.5244738707381,395.9623206324772,396.9186706542969,20650900,0.0,0.0
2024-08-08 00:00:00-04:00,400.9134544113508,404.32046453514727,398.42293748970286,401.1625061035156,20203000,0.0,0.0
2024-08-09 00:00:00-04:00,402.4974166714437,406.5021569084041,400.73414164807366,404.4798583984375,19276700,0.0,0.0
2024-08-12 00:00:00-04:00,405.5159279147697,407.2094915951495,402.7066175092627,405.2668762207031,16762900,0.0,0.0
2024-08-13 00:00:00-04:00,408.03632788850376,413.3760119926634,408.01641469772835,412.4395751953125,19414300,0.0,0.0
2024-08-14 00:00:00-04:00,413.22656400495976,416.13550120626286,410.88550237176327,415.27874755859375,18267000,0.0,0.0
2024-08-15 00:00:00-04:00,418.9613804533999,420.2687611144248,416.82567123071317,420.1889343261719,20752100,0.75,0.0
2024-08-16 00:00:00-04:00,419.7597830235576,420.4982949962473,416.46635708464305,417.634033203125,22775600,0.0,0.0
2024-08-19 00:00:00-04:00,418.12305390999944,420.90748898024606,415.6280480476388,420.68792724609375,15234000,0.0,0.0
2024-08-20 00:00:00-04:00,420.85760258271205,425.0092655510223,420.7977248783259,423.9513854980469,16387600,0.0,0.0
2024-08-21 00:00:00-04:00,423.2328164492432,425.5481891739701,420.87754555991404,423.292724609375,16067300,0.0,0.0
2024-08-22 00:00:00-04:00,423.51227773093285,425.93744667495105,413.78175447140427,414.7198791503906,19361900,0.0,0.0
2024-08-23 00:00:00-04:00,416.14702033916933,418.4224644213377,411.2667743519609,415.9573974609375,18493800,0.0,0.0
2024-08-26 00:00:00-04:00,415.53822251165116,416.4464082807184,410.51827204332665,412.6639709472656,13152800,0.0,0.0
2024-08-27 00:00:00-04:00,412.03522191159976,413.53222538686055,409.4304504838206,413.0132751464844,13492900,0.0,0.0
2024-08-28 00:00:00-04:00,414.05123414353307,414.1709895566114,406.49634878347894,409.77978515625,14882700,0.0,0.0
2024-08-29 00:00:00-04:00,414.11111041255606,421.2068927223571,409.77978373376925,412.29473876953125,17045200,0.0,0.0
2024-08-30 00:00:00-04:00,414.76976956217663,416.655978106258,411.3067002995332,416.30670166015625,24308300,0.0,0.0
2024-09-03 00:00:00-04:00,417.07515113927735,419.04121691819955,406.2168810784247,408.6220703125,20313600,0.0,0.0
2024-09-04 00:00:00-04:00,405.09914307922884,410.41848227651053,403.5622109113736,408.0831604003906,15135800,0.0,0.0
2024-09-05 00:00:00-04:00,406.80570694219614,412.2747707026805,405.31869320908027,407.5741882324219,14195500,0.0,0.0
2024-09-06 00:00:00-04:00,408.2428350994982,409.82965516660903,399.9993260182044,400.8975524902344,19609500,0.0,0.0
2024-09-09 00:00:00-04:00,406.42646799117773,407.83365496197575,401.34663967543116,404.9095153808594,15295100,0.0,0.0
2024-09-10 00:00:00-04:00,407.3845749597779,415.4983085515719,406.8855737804821,413.3725891113281,19594300,0.0,0.0
2024-09-11 00:00:00-04:00,414.66996964762023,423.14299971452004,408.7617824312734,422.1949157714844,19266900,0.0,0.0
2024-09-12 00:00:00-04:00,422.4643720681856,426.5162591700305,418.91148614101724,426.1470031738281,17418800,0.0,0.0
2024-09-13 00:00:00-04:00,424.97932695262114,430.9673410477323,424.61007095648097,429.7298278808594,15874600,0.0,0.0
2024-09-16 00:00:00-04:00,429.7398205223156,432.663960115382,427.36457004232324,430.47833251953125,13834700,0.0,0.0
2024-09-17 00:00:00-04:00,439.35060036636963,440.96735935499987,431.40647946288897,434.2807312011719,18874200,0.0,0.0
2024-09-18 00:00:00-04:00,434.13103425412396,435.1589754847829,429.5502069957536,429.94940185546875,18898000,0.0,0.0
2024-09-19 00:00:00-04:00,440.3485942013553,440.61804387535744,436.0272269078699,437.81365966796875,21706600,0.0,0.0
2024-09-20 00:00:00-04:00,436.34659898883444,438.3625528190564,433.35259186813613,434.4004821777344,55167100,0.0,0.0
2024-09-23 00:00:00-04:00,433.41246330331813,435.5881011366269,429.53024996375467,432.6440124511719,15128900,0.0,0.0
2024-09-24 00:00:00-04:00,432.1350187153662,432.48432563013114,425.24880857311865,428.31268310546875,17015800,0.0,0.0
2024-09-25 00:00:00-04:00,428.9713514363913,432.25478780854195,427.7138891426906,431.2467956542969,13396400,0.0,0.0
2024-09-26 00:00:00-04:00,434.2208424719693,434.4304144393862,428.27275694361356,430.4483947753906,14492000,0.0,0.0
2024-09-27 00:00:00-04:00,430.6579556744764,430.98731349999593,426.6160584093853,427.1649475097656,14896100,0.0,0.0
2024-09-30 00:00:00-04:00,427.3545779124989,429.5601850355194,424.5202548923187,429.4403991699219,16807300,0.0,0.0
2024-10-01 00:00:00-04:00,427.59411732607174,427.6240561781871,417.9733600914629,419.849609375,19092900,0.0,0.0
2024-10-02 00:00:00-04:00,421.735816910149,421.9753581830839,415.87754802693416,416.2967224121094,16582300,0.0,0.0
2024-10-03 00:00:00-04:00,416.79573518966424,418.7118826868124,413.46241092439135,415.7079162597656,13686400,0.0,0.0
2024-10-04 00:00:00-04:00,417.4044891108862,418.91148239103603,414.141032422096,415.2288513183594,19169700,0.0,0.0
2024-10-07 00:00:00-04:00,415.16898000097916,416.27674799671047,408.1829635105781,408.7218933105469,20919800,0.0,0.0
2024-10-08 00:00:00-04:00,410.0791746223265,414.8296757293512,407.3546475987459,413.8815612792969,19229300,0.0,0.0
2024-10-09 00:00:00-04:00,415.0292278034618,419.5402177563071,413.47234662969106,416.62603759765625,14974300,0.0,0.0
2024-10-10 00:00:00-04:00,414.4005410260384,416.5163012078428,412.3246790108455,415.0093078613281,13848400,0.0,0.0
2024-10-11 00:00:00-04:00,415.30870917320357,416.2967217455578,412.42446778596707,415.48834228515625,14144900,0.0,0.0
2024-10-14 00:00:00-04:00,416.93544552364324,423.1929399714268,416.6859449273295,418.302734375,16653100,0.0,0.0
2024-10-15 00:00:00-04:00,421.33663401346166,421.6360529989684,414.4304746563672,417.90350341796875,18900200,0.0,0.0
2024-10-16 00:00:00-04:00,414.34064286226896,415.5282376209468,409.66000947414466,415.2887268066406,15508900,0.0,0.0
2024-10-17 00:00:00-04:00,421.5162601711392,421.65599512005826,414.7597951900465,415.8875427246094,14820000,0.0,0.0
2024-10-18 00:00:00-04:00,416.30672505621476,418.81169030533886,415.4284780937268,417.3246765136719,17145300,0.0,0.0
2024-10-21 00:00:00-04:00,415.28873052027103,418.1230535224922,412.92346983800354,417.94342041015625,14206100,0.0,0.0
2024-10-22 00:00:00-04:00,417.65400492824705,429.719850009177,417.20492213264845,426.656005859375,25482200,0.0,0.0
2024-10-23 00:00:00-04:00,429.99927448801196,430.2188362215334,421.68592837942305,423.7518005371094,19654400,0.0,0.0
2024-10-24 00:00:00-04:00,424.48033834123805,425.1290642527003,421.55619868116815,423.8815612792969,13581600,0.0,0.0
2024-10-25 00:00:00-04:00,425.9075007963015,431.6559737319955,425.7178779096375,427.2947082519531,16899100,0.0,0.0
2024-10-28 00:00:00-04:00,430.79770276573566,431.0771422085262,425.44839427381163,425.7378234863281,14882400,0.0,0.0
2024-10-29 00:00:00-04:00,427.14500621655657,432.3046917719988,424.94938886176953,431.0871276855469,17644100,0.0,0.0
2024-10-30 00:00:00-04:00,436.566149775902,437.6240298288107,431.2368208895649,431.66595458984375,29749100,0.0,0.0
2024-10-31 00:00:00-04:00,414.53024968400064,415.3286698537771,405.4883506505116,405.53826904296875,53971000,0.0,0.0
2024-11-01 00:00:00-04:00,408.1929633155515,414.669989017628,406.6859699751707,409.55023193359375,24230400,0.0,0.0
2024-11-04 00:00:00-05:00,408.98136250106245,409.6001495592508,404.75983193250556,407.64404296875,19672300,0.0,0.0
2024-11-05 00:00:00-05:00,407.55420745470553,414.0711614645437,407.26477825056725,410.6380310058594,17626000,0.0,0.0
2024-11-06 00:00:00-05:00,411.5961294118678,419.6100868075599,409.6999006422783,419.3406066894531,26681800,0.0,0.0
2024-11-07 00:00:00-05:00,420.4384354335317,425.997315920461,419.041238212776,424.58013916015625,19901800,0.0,0.0
2024-11-08 00:00:00-05:00,424.4703681752109,425.6480036424066,420.9374313170091,421.6959228515625,16891400,0.0,0.0
2024-11-11 00:00:00-05:00,421.67592700377526,423.9613608320793,415.16896287691225,417.1749572753906,24503300,0.0,0.0
2024-11-12 00:00:00-05:00,417.41448646778457,423.59212350380113,416.3665961739424,422.1849365234375,19401200,0.0,0.0
2024-11-13 00:00:00-05:00,420.7977304833057,428.4723406260961,417.37455923502137,424.3506164550781,21502200,0.0,0.0
2024-11-14 00:00:00-05:00,424.1509924128195,427.3146732159619,419.1609807373746,426.0372314453125,30246900,0.0,0.0
2024-11-15 00:00:00-05:00,418.981368798022,421.95539641463347,412.8137213651046,414.1709899902344,28247600,0.0,0.0
2024-11-18 00:00:00-05:00,414.04123715109023,417.56418428856415,411.27678155870234,414.9294738769531,24742000,0.0,0.0
2024-11-19 00:00:00-05:00,412.28473963430486,417.10510808078726,410.727858391825,416.9554138183594,18133500,0.0,0.0
2024-11-20 00:00:00-05:00,416.0372212157148,416.4563955899673,409.7597781109004,414.65997314453125,19191700,0.0,0.0
2024-11-21 00:00:00-05:00,419.5,419.7799987792969,410.2900085449219,412.8699951171875,20780200,0.83,0.0
2024-11-22 00:00:00-05:00,411.3699951171875,417.3999938964844,411.05999755859375,417.0,24814600,0.0,0.0
2024-11-25 00:00:00-05:00,418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,27691100,0.0,0.0
2024-11-26 00:00:00-05:00,419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,23458900,0.0,0.0
2024-11-27 00:00:00-05:00,425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,18332400,0.0,0.0
2024-11-29 00:00:00-05:00,420.0899963378906,424.8800048828125,417.79998779296875,423.4599914550781,16271900,0.0,0.0
2024-12-02 00:00:00-05:00,421.57000732421875,433.0,421.30999755859375,430.9800109863281,20207200,0.0,0.0
2024-12-03 00:00:00-05:00,429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,18302000,0.0,0.0
2024-12-04 00:00:00-05:00,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,26009400,0.0,0.0
2024-12-05 00:00:00-05:00,437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,21697800,0.0,0.0
2024-12-06 00:00:00-05:00,442.29998779296875,446.1000061035156,441.7699890136719,443.57000732421875,18821000,0.0,0.0
2024-12-09 00:00:00-05:00,442.6000061035156,448.3299865722656,440.5,446.0199890136719,19144400,0.0,0.0
2024-12-10 00:00:00-05:00,444.3900146484375,449.6199951171875,441.6000061035156,443.3299865722656,18469500,0.0,0.0
2024-12-11 00:00:00-05:00,444.04998779296875,450.3500061035156,444.04998779296875,448.989990234375,19200200,0.0,0.0
2024-12-12 00:00:00-05:00,449.1099853515625,456.1600036621094,449.1099853515625,449.55999755859375,20834800,0.0,0.0
2024-12-13 00:00:00-05:00,448.44000244140625,451.42999267578125,445.5799865722656,447.2699890136719,20177800,0.0,0.0
