Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,Volatility,ROI,Sharpe Ratio
2024-01-18 00:00:00-05:00,141.53693377797572,143.6891357400747,141.47715292408563,142.96176147460938,25746400,0.0,0.0,0.02021188279567121,0.01617592335009331,0.02021188279567121,0.5423973341723212
2024-01-19 00:00:00-05:00,144.21721204550573,145.9210270994899,143.85851173882352,145.85128784179688,33300700,0.0,0.0,0.02021188279567121,0.01617592335009331,0.02021188279567121,0.5423973341723212
2024-01-22 00:00:00-05:00,146.56868356917025,147.85401742312334,145.31322493579674,145.4626922607422,32200400,0.0,0.0,-0.0026643273899383813,0.01617592335009331,-0.0026643273899383813,0.5423973341723212
2024-01-23 00:00:00-05:00,145.36304052967063,146.64837432307408,144.9744498289976,146.50888061523438,21636100,0.0,0.0,0.007192142110341804,0.011474498035348965,0.007192142110341804,0.7186864134088239
2024-01-24 00:00:00-05:00,148.0034618497254,149.3087428568861,147.5650639155649,148.1628875732422,25233500,0.0,0.0,0.011289465533161902,0.009491621555164857,0.011289465533161902,0.9489728082771931
2024-01-25 00:00:00-05:00,149.52795540200455,152.4971874037259,148.99985577128933,151.32144165039062,29149100,0.0,0.0,0.021318119057223806,0.009893404796692942,0.021318119057223806,1.1593032587856864
2024-01-26 00:00:00-05:00,150.55423005590535,151.98901597789123,150.4645435827961,151.64028930664062,26115500,0.0,0.0,0.002107088412405256,0.009639115929341554,0.002107088412405256,1.028005247139003
2024-01-29 00:00:00-05:00,151.51076103072688,153.22454965433968,150.88303170821908,152.9555206298828,27784300,0.0,0.0,0.008673363320895522,0.008811655106634654,0.008673363320895522,1.104506847794365
2024-01-30 00:00:00-05:00,152.24808962231998,153.0651198773838,150.6439043322597,150.91293334960938,36331800,0.0,0.0,-0.013354125904458392,0.0115402475997781,-0.013354125904458392,0.5932889162659293
2024-01-31 00:00:00-05:00,143.10123840478371,143.47987070654617,139.3647834384674,139.59396362304688,71910000,0.0,0.0,-0.07500331134867444,0.029341278986617588,-0.07500331134867444,-0.07660691358182284
2024-02-01 00:00:00-05:00,141.60667053706408,142.5432777745924,140.2814725524416,140.650146484375,40466500,0.0,0.0,0.007566106971360176,0.02783675775124646,0.007566106971360176,-0.04549235422880559
2024-02-02 00:00:00-05:00,138.75698188153785,142.10484603637684,136.00695658436337,141.86572265625,62470600,0.0,0.0,0.008642551765916773,0.02657673083072895,0.008642551765916773,-0.013754495176131813
2024-02-05 00:00:00-05:00,142.30413171637227,144.94455365415317,142.26426768504354,143.1610107421875,38505400,0.0,0.0,0.009130380910095326,0.025487759129586722,0.009130380910095326,0.016705196299732553
2024-02-06 00:00:00-05:00,144.12753009117665,144.83497231956045,142.67281200439112,143.57952880859375,29128200,0.0,0.0,0.0029234081558695557,0.02441250160957064,0.0029234081558695557,0.025310942093830797
2024-02-07 00:00:00-05:00,144.23713126730334,145.09402561403104,143.41012734632514,145.01431274414062,25208900,0.0,0.0,0.009992956150870258,0.023588224668971487,0.009992956150870258,0.05458444018968441
2024-02-08 00:00:00-05:00,145.30326748025513,145.8014614926525,144.5759084791839,145.3829803466797,22563800,0.0,0.0,0.002542284244656079,0.02273249068776887,0.002542284244656079,0.06031890673690522
2024-02-09 00:00:00-05:00,146.15017986715765,148.9002203895404,145.65198588309397,148.46180725097656,26829500,0.0,0.0,0.021177354439667617,0.02251294726288748,0.021177354439667617,0.11589258710109317
2024-02-12 00:00:00-05:00,147.88390077456958,148.80057588309657,146.8376903646867,146.9971160888672,21564100,0.0,0.0,-0.009865777530468134,0.022007044092195893,-0.009865777530468134,0.08521218602189454
2024-02-13 00:00:00-05:00,144.3965618340097,146.14024101150272,143.17100872628671,144.6157684326172,27837700,0.0,0.0,-0.016199961738095237,0.02177089665861524,-0.016199961738095237,0.0400116219433503
2024-02-14 00:00:00-05:00,145.5523660312579,145.9907791994086,143.5695483675491,145.41287231445312,22704200,0.0,0.0,0.005511873915791776,0.021184279244328988,0.005511873915791776,0.0526494537414688
2024-02-15 00:00:00-05:00,142.62297693010822,143.00160923320863,139.9526644025084,142.2543182373047,37590700,0.0,0.0,-0.02172128248947669,0.021242165317198844,-0.02172128248947669,-0.0012470682938223122
2024-02-16 00:00:00-05:00,142.47353083877866,142.6728054053805,139.6338188527591,140.012451171875,31451100,0.0,0.0,-0.015759571260886895,0.020959362894723572,-0.015759571260886895,-0.08707626958196175
2024-02-20 00:00:00-05:00,139.15555724494791,141.56681447608818,138.9861731026745,140.6102752685547,25144700,0.0,0.0,0.004269792376863757,0.021002057248175582,0.004269792376863757,-0.07039106349809764
