Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,20-Day MA,50-Day MA,Volatility,ROI,Sharpe Ratio
2024-01-16 00:00:00-05:00,181.27193705900044,183.361690026594,180.04792262326768,182.7347717285156,65603000,0.0,0.0,0.0,182.7347717285156,182.7347717285156,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,180.38628371133652,182.03817940296344,179.42101140332082,181.78939819335935,47317400,0.0,0.0,-0.005173473697500541,182.26208496093747,182.26208496093747,0.0,-0.005173473697500541,0.0
2024-01-18 00:00:00-05:00,185.18279289864887,188.217926944481,184.92406588558168,187.71041870117188,78005800,0.0,0.0,0.032570769069352856,184.07819620768228,184.07819620768228,0.026689210011193336,0.032570769069352856,0.5132653862808605
2024-01-19 00:00:00-05:00,188.4069897270921,191.01421197583772,187.89948151982944,190.6261138916016,68741000,0.0,0.0,0.015532942766865787,185.7151756286621,185.7151756286621,0.018901812390847015,0.015532942766865787,0.7570744584525764
2024-01-22 00:00:00-05:00,191.3625031283665,194.37773007418247,191.3226896328841,192.9447479248047,60133900,0.0,0.0,0.012163255001471418,187.1610900878906,187.1610900878906,0.015470549058349147,0.012163255001471418,0.8902963452104607
2024-01-23 00:00:00-05:00,194.0692614054701,194.79569832767797,192.88506035011693,194.2284698486328,42355600,0.0,0.0,0.006653313643595116,188.338986714681,188.338986714681,0.013771073523319024,0.006653313643595116,0.896760977700492
2024-01-24 00:00:00-05:00,194.4672860626603,195.42261254918645,193.3925494594681,193.55177307128903,53631300,0.0,0.0,-0.0034840246533948127,189.08367047991072,189.08367047991072,0.01391030762464073,-0.0034840246533948127,0.6980768470711015
2024-01-25 00:00:00-05:00,194.26827279243787,195.3131569130008,192.1685587692801,193.223388671875,54822100,0.0,0.0,-0.0016966230492401202,189.60113525390625,189.60113525390625,0.01341029526721636,-0.0016966230492401202,0.6025877661687802
2024-01-26 00:00:00-05:00,193.32290534776368,193.8105067973861,191.00426266727368,191.4819183349609,44594000,0.0,0.0,-0.009012730544082248,189.8101111518012,189.8101111518012,0.013808298189601168,-0.009012730544082248,0.4304787226864718
2024-01-29 00:00:00-05:00,191.07392183626405,191.2629979920715,188.65577567784425,190.7952880859375,47145600,0.0,0.0,-0.0035858751311561576,189.90862884521485,189.90862884521485,0.013301382874115043,-0.0035858751311561576,0.3672763770506039
2024-01-30 00:00:00-05:00,190.0091315254044,190.86493945980703,186.55604725857967,187.12326049804688,55859400,0.0,0.0,-0.01924590289796191,189.65541354092684,189.65541354092684,0.014679907059139076,-0.01924590289796191,0.16840468000482847
2024-01-31 00:00:00-05:00,186.1281514224312,186.18787167030365,183.4512782422412,183.5010223388672,55467800,0.0,0.0,-0.019357498097984926,189.14254760742188,189.14254760742188,0.01540360329365802,-0.019357498097984926,0.03165819125505875
2024-02-01 00:00:00-05:00,183.09304712297663,186.03860850559408,182.9238777016589,185.9490509033203,64885400,0.0,0.0,0.013340680794314164,188.89689401479868,188.89689401479868,0.015148188129491043,0.013340680794314164,0.10289917758031722
2024-02-02 00:00:00-05:00,178.9831513103476,186.41673495449572,178.3761245608121,184.94395446777344,102518000,0.0,0.0,-0.00540522487565398,188.61454119001115,188.61454119001115,0.014631330176272422,-0.00540522487565398,0.06992165320475507
2024-02-05 00:00:00-05:00,187.23273981487077,188.3273832549743,184.9340037750539,186.76502990722656,69668800,0.0,0.0,0.009846634050265424,188.49124043782552,188.49124043782552,0.014253756438550378,0.009846634050265424,0.11599068878377153
2024-02-06 00:00:00-05:00,185.9490442408217,188.38709727213129,185.8594866417568,188.3771514892578,43490800,0.0,0.0,0.008631817117112695,188.48410987854004,188.48410987854004,0.013852945687010619,0.008631817117112695,0.15293045591884402
2024-02-07 00:00:00-05:00,189.7106174633929,190.1186223319937,187.6905150551716,188.4866180419922,53439000,0.0,0.0,0.0005811031320357429,188.48425741756662,188.48425741756662,0.013388735143726809,0.0005811031320357429,0.15105591697360668
2024-02-08 00:00:00-05:00,188.46670752859183,188.6159701924648,186.4366593779137,187.4019317626953,40962000,0.0,0.0,-0.00575471240645431,188.42412821451822,188.42412821451822,0.013100094834525247,-0.00575471240645431,0.11946231533902503
2024-02-09 00:00:00-05:00,187.96985257532492,189.30503301755343,187.3222021069975,188.1691436767578,45155200,0.24,0.0,0.0040939381299121,188.41070797568872,188.41070797568872,0.012722930041307376,0.0040939381299121,0.13404663972767727
2024-02-12 00:00:00-05:00,187.7406910525987,187.9897897322466,186.1165627960856,186.4752655029297,41781900,0.0,0.0,-0.009001891281058882,188.31393585205078,188.31393585205078,0.012606113048852327,-0.009001891281058882,0.09058469442712447
2024-02-13 00:00:00-05:00,185.1002428282,185.53865891732192,182.84838113476025,184.37286376953125,56529500,0.0,0.0,-0.011274426813273064,188.39584045410157,188.12626575288317,0.01258008233087727,-0.011274426813273064,0.04142290162753478
2024-02-14 00:00:00-05:00,184.6518638454696,184.8610982078661,181.78224238811129,183.48606872558597,54630500,0.0,0.0,-0.004809791559422738,188.48067398071288,187.91534770618784,0.012571677811680743,-0.004809791559422738,0.042897028371267874
2024-02-15 00:00:00-05:00,182.88824837462903,183.82486181575325,180.69618309757163,183.19712829589844,65434500,0.0,0.0,-0.0015747267991209624,188.25500946044923,187.71020773182744,0.010060480488985718,-0.0015747267991209624,-0.11609655969615999
2024-02-16 00:00:00-05:00,182.75869330174024,184.18354546694675,181.0150027746939,181.65269470214844,49701400,0.0,0.0,-0.008430446525643398,187.80633850097655,187.45781135559082,0.009370059089173769,-0.008430446525643398,-0.2525231288051231
2024-02-20 00:00:00-05:00,181.134577279735,181.77226924950585,179.3510375405212,180.9054107666016,53665600,0.0,0.0,-0.0041138059458580845,187.2043716430664,187.19571533203126,0.008726443416144017,-0.0041138059458580845,-0.36441073802993607
2024-02-21 00:00:00-05:00,181.28405435734408,182.23062628266825,180.00867035619171,181.6626892089844,41529700,0.0,0.0,0.004186046393934717,186.576082611084,186.982906634991,0.008596589419476752,0.004186046393934717,-0.3842655368246729
2024-02-22 00:00:00-05:00,182.81847067506192,184.29314557915657,181.8021591646684,183.70526123046875,52292200,0.0,0.0,0.011243761888466652,186.08375701904296,186.86151236074943,0.009190575144748931,0.011243761888466652,-0.2793061022421562
2024-02-23 00:00:00-05:00,184.34298212256263,184.3728727479333,181.5730060105222,181.86196899414065,45119700,0.0,0.0,-0.010033965407313938,185.51568603515625,186.6829572405134,0.009336937067533527,-0.010033965407313938,-0.31957491170446306
2024-02-26 00:00:00-05:00,181.5829745492965,182.10108884357552,179.99869543060538,180.50686645507807,40867400,0.0,0.0,-0.007451269479581191,184.9669334411621,186.46998859273975,0.009290283585942576,-0.007451269479581191,-0.31277600504240016
